name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
dev hawaibam sishir,h sishir dev,1,dev hawaibam sishir,h sishir dev,dev hawaibam sishir,h sishir dev,0.6136081977127149,0.72482544,0.4266081871345029,0,0,15,0.5,0.91,0,1,1,0.89895767
talukdar juri miss,j talukdar,1,talukdar juri,j talukdar,talukdar juri,j talukdar,0.8296298950563318,0.86988723,0.8051282051282053,0,0,7,0.3333333333333333,0.89,0,1,1,0.89895767
gogoi pabitra kumar,prof pabitra k gogoi,1,gogoi pabitra kumar,pabitra k gogoi,gogoi pabitra kumar,pabitra k gogoi,0.9487770022280991,0.81475854,0.6964462438146648,0,0,12,0.5,0.93,1,1,1,0.89895767
deka kaushik mohan,kaushik m deka,1,deka kaushik mohan,kaushik m deka,deka kaushik mohan,kaushik m deka,0.8818183174093858,0.80771786,0.7023809523809524,0,0,10,0.5,0.92,1,1,1,0.89895767
jain suresh kumar,suresh k jain,1,jain suresh kumar,suresh k jain,jain suresh kumar,suresh k jain,0.8744513730928292,0.8087474,0.6524886877828054,0,0,9,0.5,0.92,0,1,1,0.89895767
purkayastha samit,s purkayastha,1,purkayastha samit,s purkayastha,purkayastha samit,s purkayastha,0.8847917660231847,0.8335296,0.7096530920060332,0,0,8,0.3333333333333333,0.92,1,1,1,0.89895767
adhikeri madhumita miss,madhumita adhikari,1,adhikeri madhumita,madhumita adhikari,adhikeri madhumita,madhumita adhikari,0.7700408888121367,0.8538693,0.7222222222222222,0,0,12,0.3333333333333333,0.94,1,0,1,0.88654673
paul sanghmitra miss,sanghamitra paul,1,paul sanghmitra,sanghamitra paul,paul sanghmitra,sanghamitra paul,0.7191122097114929,0.73299015,0.6833333333333332,0,0,11,0.3333333333333333,0.97,1,0,1,0.88654673
kalita hari,h kalita,1,kalita hari,h kalita,kalita hari,h kalita,0.826186385614869,0.7089323,0.7651515151515151,0,0,7,0.3333333333333333,0.86,1,1,1,0.89895767
sharma rachna,rachina sarma,1,sharma rachna,rachina sarma,sharma rachna,rachina sarma,0.5172231494552854,0.5103538,0.6602564102564102,0,0,10,0.0,0.92,1,0,1,0.6993742
jajodia miss silky,s jajodia,1,jajodia silky,s jajodia,jajodia silky,s jajodia,0.7267920666127786,0.7049706,0.772079772079772,0,0,8,0.3333333333333333,0.88,1,1,1,0.89895767
haque sunny,s haque,1,haque sunny,s haque,haque sunny,s haque,0.7078661769269534,0.6871846,0.6341991341991342,0,0,8,0.3333333333333333,0.83,0,1,1,0.89895767
teron dwipen,d teron,1,teron dwipen,d teron,teron dwipen,d teron,0.6394615135605636,0.74083185,0.6190476190476191,0,0,9,0.3333333333333333,0.83,0,1,1,0.89895767
thakur ratul,r thakur,1,thakur ratul,r thakur,thakur ratul,r thakur,0.6944085766070124,0.713355,0.7638888888888888,0,0,8,0.3333333333333333,0.86,0,1,1,0.89895767
borah julfikar rehman,julffikar rahman borah,1,borah julfikar rehman,julffikar rahman borah,borah julfikar rehman,julffikar rahman borah,0.7725409859924435,0.7846068,0.7436267436267436,0,0,14,0.2,0.93,0,0,1,0.722475
hussain abul,a hussain,1,hussain abul,a hussain,hussain abul,a hussain,0.7439260637849692,0.79916024,0.7268518518518517,0,0,7,0.3333333333333333,0.88,0,1,1,0.89895767
chakraborti santonu,santanu chakraborty,1,chakraborti santonu,santanu chakraborty,chakraborti santonu,santanu chakraborty,0.605468262083473,0.778893,0.6612685560053981,0,0,17,0.0,0.89,0,0,1,0.83958846
dutta miss susmita,sushmita dutta,1,dutta susmita,sushmita dutta,dutta susmita,sushmita dutta,0.6868915476012644,0.8569602,0.7560772560772561,0,0,9,0.3333333333333333,0.96,1,0,1,0.8468458
barhei sushil,sushil barhoi,1,barhei sushil,sushil barhoi,barhei sushil,sushil barhoi,0.6649428450341799,0.8748631,0.5299145299145299,0,0,10,0.3333333333333333,0.92,1,0,1,0.56464946
goswami mrs mala,m goswami,1,goswami mala,m goswami,goswami mala,m goswami,0.8610624059132835,0.77530813,0.6851851851851851,0,0,7,0.3333333333333333,0.88,1,1,1,0.89895767
chakraborty smita,s chakraborty,1,chakraborty smita,s chakraborty,chakraborty smita,s chakraborty,0.8142349400683315,0.7513891,0.8310708898944194,0,0,8,0.3333333333333333,0.92,0,1,1,0.89895767
ghosh subhajyoti,subhojyoti ghose,1,ghosh subhajyoti,subhojyoti ghose,ghosh subhajyoti,subhojyoti ghose,0.5626444966078343,0.6669147,0.6666666666666666,0,0,13,0.0,0.88,1,0,1,0.83828473
saikia manoj kumar,m saikia,1,saikia manoj kumar,m saikia,saikia manoj kumar,m saikia,0.725450814281169,0.70253277,0.6898148148148149,0,0,14,0.25,0.86,1,1,1,0.89895767
rahman iqbal,i rahman,1,rahman iqbal,i rahman,rahman iqbal,i rahman,0.589307034937264,0.7071553,0.6765873015873017,0,0,8,0.3333333333333333,0.86,0,1,1,0.89895767
buragohain lemonstar,lemanstar buragohain,1,buragohain lemonstar,lemanstar buragohain,buragohain lemonstar,lemanstar buragohain,0.7969822963529172,0.62279046,0.5222222222222223,0,0,17,0.3333333333333333,0.95,0,0,1,0.88654673
mazumder shanowaj,shahnowaj majumder,1,mazumder shanowaj,shahnowaj majumder,mazumder shanowaj,shahnowaj majumder,0.5473917001784698,0.45513663,0.5812636165577342,0,0,16,0.0,0.91,0,0,1,0.8305341
datta shainee,shainee dutta,1,datta shainee,shainee dutta,datta shainee,shainee dutta,0.7363721859586684,0.7141112,0.4551282051282051,0,0,12,0.3333333333333333,0.92,1,0,1,0.7301133
chakraborty naba,n chakraborty,1,chakraborty naba,n chakraborty,chakraborty naba,n chakraborty,0.8352014898692276,0.7893597,0.844551282051282,0,0,7,0.3333333333333333,0.92,0,1,1,0.8989275
sarma nilutpal,nilutpal sharma,1,sarma nilutpal,nilutpal sharma,sarma nilutpal,nilutpal sharma,0.9060695967999024,0.59863126,0.626984126984127,0,0,13,0.3333333333333333,0.97,1,0,1,0.88408244
pathak arun kumar,k pathak,1,pathak arun kumar,k pathak,pathak arun kumar,k pathak,0.658631686133181,0.62017226,0.698529411764706,0,0,13,0.25,0.86,0,1,1,0.89895767
prasad sheo kumar,s prasad,1,prasad sheo kumar,s prasad,prasad sheo kumar,s prasad,0.5453962846552103,0.61989874,0.698529411764706,0,0,13,0.25,0.86,0,1,1,0.89277476
haque ainul,a haque,1,haque ainul,a haque,haque ainul,a haque,0.6868983903942256,0.7208748,0.735930735930736,0,0,8,0.3333333333333333,0.83,0,1,1,0.89895767
setu chandra,s chandra,1,setu chandra,s chandra,setu chandra,s chandra,0.5956939944350014,0.80615544,0.9249999999999999,0,0,3,0.3333333333333333,0.88,1,1,1,0.89880055
ashok kumar pathak,k pathak,1,ashok kumar pathak,k pathak,ashok kumar pathak,k pathak,0.6553505613627424,0.59488636,0.5277777777777778,0,0,10,0.25,0.86,0,1,1,0.89895767
verma shri ram,r verma,1,verma ram,r verma,verma ram,r verma,0.8403171012201327,0.70092916,0.6746031746031745,0,0,6,0.3333333333333333,0.88,1,1,1,0.89895767
shrivastava rama,r shrivastva,1,shrivastava rama,r shrivastva,shrivastava rama,r shrivastva,0.5645656444470284,0.7438977,0.7527777777777779,0,0,8,0.0,0.86,1,0,1,0.8475492
md absar ahmed,a ahmed,1,md absar ahmed,a ahmed,md absar ahmed,a ahmed,0.5583032718789971,0.647658,0.557142857142857,0,0,7,0.25,0.83,0,1,1,0.89855313
priyadarshi alok,a priyadarshi,1,priyadarshi alok,a priyadarshi,priyadarshi alok,a priyadarshi,0.8136107903999681,0.78889036,0.7243589743589745,0,0,7,0.3333333333333333,0.92,1,1,1,0.89895767
chourasia om prakash,o p chourasia,1,chourasia om prakash,o p chourasia,chourasia om prakash,o p chourasia,0.7408423329042957,0.69745797,0.7021367521367522,0,0,15,0.2,0.82,1,1,1,0.8983663
jha dev,d jha,1,jha dev,d jha,jha dev,d jha,0.6816262514247475,0.7543155,0.6238095238095238,0,0,6,0.3333333333333333,0.83,1,1,1,0.89895767
fahad rahman,f rahman,1,fahad rahman,f rahman,fahad rahman,f rahman,0.590748090653258,0.9003489,0.825,0,0,4,0.3333333333333333,0.86,0,1,1,0.89895767
mishra alok kumar,k mishra,1,mishra alok kumar,k mishra,mishra alok kumar,k mishra,0.6371337671920916,0.77393574,0.6193977591036414,0,0,13,0.25,0.86,1,1,1,0.89895767
pandey shila,s pandey,1,pandey shila,s pandey,pandey shila,s pandey,0.7240178234124834,0.67343086,0.6765873015873017,0,0,8,0.3333333333333333,0.86,0,1,1,0.89895767
sinha raj kumar,r sinha,1,sinha raj kumar,r sinha,sinha raj kumar,r sinha,0.7439854956788899,0.64915824,0.6793650793650793,0,0,12,0.25,0.83,1,1,1,0.89895767
sharma raj kumar,r sharma,1,sharma raj kumar,r sharma,sharma raj kumar,r sharma,0.701104028843798,0.79979265,0.6666666666666666,0,0,12,0.25,0.86,1,1,1,0.89895767
mandal nand kumar,n mandal,1,mandal nand kumar,n mandal,mandal nand kumar,n mandal,0.6865054814201953,0.7022909,0.6568627450980392,0,0,11,0.25,0.86,0,1,1,0.89895767
shiw kumar mahansaria,s k mahansaria,1,shiw kumar mahansaria,s k mahansaria,shiw kumar mahansaria,s k mahansaria,0.7072537798670425,0.7387428,0.7928571428571428,0,0,7,0.2,0.83,1,1,1,0.8983663
ghosh reba,r ghosh,1,ghosh reba,r ghosh,ghosh reba,r ghosh,0.6436451590218103,0.78650725,0.6523809523809524,0,0,7,0.3333333333333333,0.83,0,1,1,0.89895767
raj ranjan kumar,r ranjan,1,raj ranjan kumar,r ranjan,raj ranjan kumar,r ranjan,0.7488903649498367,0.6090877,0.7375,0,0,8,0.25,0.86,0,1,1,0.89895767
prasad uma shankar,uma shanker prasad,1,prasad uma shankar,uma shanker prasad,prasad uma shankar,uma shanker prasad,0.745925120155791,0.7574675,0.7328042328042329,0,0,14,0.5,0.94,1,0,1,0.88654673
murari kumar,k murari,1,murari kumar,k murari,murari kumar,k murari,0.8602447267774769,0.7577425,0.6765873015873017,0,0,8,0.3333333333333333,0.86,1,1,1,0.89895767
singh praveen kumar,praveen k singh,1,singh praveen kumar,praveen k singh,singh praveen kumar,praveen k singh,0.8918360004300114,0.89709115,0.6192450824029772,0,0,12,0.5,0.93,0,1,1,0.89895767
kum singh,k singh,1,kum singh,k singh,kum singh,k singh,0.705589479451916,0.88949764,0.9333333333333333,0,0,2,0.3333333333333333,0.88,0,1,1,0.89880055
baidya nath kumar,n baidya,1,baidya nath kumar,n baidya,baidya nath kumar,n baidya,0.7723895321700727,0.72041845,0.6568627450980392,0,0,13,0.25,0.86,1,1,1,0.89895767
phul kumar mishra,p mishra,1,phul kumar mishra,p mishra,phul kumar mishra,p mishra,0.5715302434820558,0.7621021,0.5898692810457516,0,0,9,0.25,0.86,1,1,1,0.89895767
afzal ahmed,a ahmed,1,afzal ahmed,a ahmed,afzal ahmed,a ahmed,0.5681266732007908,0.74946594,0.848051948051948,0,0,4,0.3333333333333333,0.83,0,1,1,0.8989275
abdul wahab,a wahab,1,abdul wahab,a wahab,abdul wahab,a wahab,0.7264320613300143,0.6945561,0.8909090909090909,0,0,4,0.3333333333333333,0.83,0,1,1,0.89880055
prasad hari,h prasad,1,prasad hari,h prasad,prasad hari,h prasad,0.760152487080338,0.7340012,0.7651515151515151,0,0,7,0.3333333333333333,0.86,0,1,1,0.89895767
prakash satya,satya praksh,1,prakash satya,satya praksh,prakash satya,satya praksh,0.7016872312629104,0.7190211,0.6120268620268621,0,0,11,0.3333333333333333,0.96,1,0,1,0.8502723
soumendu mukherjee,soumandu mukerjee,1,soumendu mukherjee,soumandu mukerjee,soumendu mukherjee,soumandu mukerjee,0.5621390927975566,0.6435863,0.9035130718954248,0,1,2,0.0,0.91,0,0,1,0.88466895
gaurav,kumar gaurav,1,gaurav,kumar gaurav,gaurav,kumar gaurav,0.8719635701335458,0.7108128,0.5833333333333334,0,0,6,0.5,1.0,0,0,1,0.82542205
haque md samiul,m haque,1,haque md samiul,m haque,haque md samiul,m haque,0.6269935142199282,0.57245576,0.6793650793650793,0,0,11,0.25,0.83,0,1,1,0.89895767
nathani ratan kumar,r nathani,1,nathani ratan kumar,r nathani,nathani ratan kumar,r nathani,0.6718423927614399,0.63805765,0.6764132553606238,0,0,14,0.25,0.88,1,1,1,0.89895767
ram kumar pandit,r pandit,1,ram kumar pandit,r pandit,ram kumar pandit,r pandit,0.7850526841901836,0.76884735,0.40972222222222215,0,0,8,0.25,0.86,0,1,1,0.89895767
shubhra bishwas,s bishwas,1,shubhra bishwas,s bishwas,shubhra bishwas,s bishwas,0.6834894027821181,0.778019,0.78,0,0,6,0.3333333333333333,0.88,0,1,1,0.89895767
swapnil,kumar swapnil,1,swapnil,kumar swapnil,swapnil,kumar swapnil,0.907253723186384,0.6330191,0.40659340659340665,0,0,6,0.5,1.0,0,0,1,0.8251623
ramashish yadev,ramashis yadav,1,ramashish yadev,ramashis yadav,ramashish yadev,ramashis yadav,0.61903579486771,0.8021694,0.959047619047619,0,1,2,0.0,0.9,0,0,1,0.88564974
akhilesh kumar,akhilesh k,1,akhilesh kumar,akhilesh k,akhilesh kumar,akhilesh k,0.8894417965534712,0.75408983,0.9428571428571428,0,1,4,0.3333333333333333,0.89,0,1,1,0.89880055
thakur shiv kumar,s thakur,1,thakur shiv kumar,s thakur,thakur shiv kumar,s thakur,0.7086179701354064,0.72193944,0.6568627450980392,0,0,12,0.25,0.86,0,1,1,0.89895767
thakur bibha,b thakur,1,thakur bibha,b thakur,thakur bibha,b thakur,0.6715105695458109,0.7507265,0.6765873015873017,0,0,8,0.3333333333333333,0.86,0,1,1,0.89895767
dutta biren,b dutta,1,dutta biren,b dutta,dutta biren,b dutta,0.646102381839704,0.7660681,0.6897546897546897,0,0,8,0.3333333333333333,0.83,1,1,1,0.89895767
poddar raj kumar,r poddar,1,poddar raj kumar,r poddar,poddar raj kumar,r poddar,0.8335328628583263,0.5954714,0.7083333333333334,0,0,12,0.25,0.86,0,1,1,0.89895767
verma vinay kumar,vinay v,1,verma vinay kumar,vinay v,verma vinay kumar,vinay v,0.6263629349954045,0.45789686,0.6610644257703081,0,0,11,0.25,0.83,0,1,1,0.8873768
kumari gunjan,gunjan k,1,kumari gunjan,gunjan k,kumari gunjan,gunjan k,0.8137116488651503,0.7874725,0.5192307692307693,0,0,9,0.3333333333333333,0.86,0,1,1,0.89895767
sinha jay kumar,j sinha,1,sinha jay kumar,j sinha,sinha jay kumar,j sinha,0.6997303561623889,0.662571,0.6793650793650793,0,0,12,0.25,0.83,1,1,1,0.89895767
banerjee saroj kumar,s banerjee,1,banerjee saroj kumar,s banerjee,banerjee saroj kumar,s banerjee,0.7058414553787732,0.79922414,0.6666666666666666,0,0,14,0.25,0.89,0,1,1,0.89895767
bipin kumar pathak,b pathak,1,bipin kumar pathak,b pathak,bipin kumar pathak,b pathak,0.5487558759499285,0.64789915,0.5833333333333334,0,0,10,0.25,0.86,0,1,1,0.8944135
rakesh kumar kanth,rakesh k,1,rakesh kumar kanth,rakesh k,rakesh kumar kanth,rakesh k,0.6888313929561657,0.6751751,0.888888888888889,0,1,10,0.25,0.86,0,1,1,0.89880055
chaudhary ramajee,ramajee choudhary,1,chaudhary ramajee,ramajee choudhary,chaudhary ramajee,ramajee choudhary,0.7724793174785901,0.8776086,0.46498599439775906,0,0,16,0.3333333333333333,0.94,0,0,1,0.88654673
seema km,seema k,1,seema km,seema k,seema km,seema k,0.8224610734569855,0.5346248,0.975,0,0,1,0.3333333333333333,0.93,1,1,1,0.89880055
hasan akhtar,h akhtar,1,hasan akhtar,h akhtar,hasan akhtar,h akhtar,0.8037163838578144,0.8442807,0.825,0,0,4,0.3333333333333333,0.86,0,1,1,0.89895767
rishabh kumar,rishabh k,1,rishabh kumar,rishabh k,rishabh kumar,rishabh k,0.8753315219372192,0.79404926,0.9384615384615385,0,1,4,0.3333333333333333,0.88,0,1,1,0.89880055
jai kumar prasad,j prasad,1,jai kumar prasad,j prasad,jai kumar prasad,j prasad,0.6457268321285008,0.8018029,0.5791666666666667,0,0,8,0.25,0.86,0,1,1,0.89895767
raj kumar verma,r verma,1,raj kumar verma,r verma,raj kumar verma,r verma,0.7386477301419968,0.66065013,0.6158730158730159,0,0,8,0.25,0.83,1,1,1,0.89895767
puja bhagat,p bhagat,1,puja bhagat,p bhagat,puja bhagat,p bhagat,0.7116715507937159,0.7334534,0.8056818181818183,0,0,3,0.3333333333333333,0.86,0,1,1,0.89895767
verma renu,r verma,1,verma renu,r verma,verma renu,r verma,0.6765765535988549,0.6934782,0.7571428571428571,0,0,7,0.3333333333333333,0.83,1,1,1,0.89895767
rupesh kumar roy,rupesh k,1,rupesh kumar roy,rupesh k,rupesh kumar roy,rupesh k,0.7671511796673323,0.52274656,0.9,0,1,8,0.25,0.86,0,1,1,0.89880055
shailja kumari,shailja k,1,shailja kumari,shailja k,shailja kumari,shailja k,0.8639662259640726,0.768363,0.9285714285714286,0,1,5,0.3333333333333333,0.88,1,1,1,0.89880055
sudha bakshi,s bakshi,1,sudha bakshi,s bakshi,sudha bakshi,s bakshi,0.7771061872065065,0.7871187,0.7875,0,0,4,0.3333333333333333,0.86,1,1,1,0.89895767
pandey binay kumar,b pandey,1,pandey binay kumar,b pandey,pandey binay kumar,b pandey,0.6371854539279921,0.5988165,0.6481481481481481,0,0,14,0.25,0.86,0,1,1,0.89895767
prasad ram kumar,r prasad,1,prasad ram kumar,r prasad,prasad ram kumar,r prasad,0.7284147114904046,0.707055,0.7083333333333334,0,0,12,0.25,0.86,0,1,1,0.89895767
km alka singh,a k singh,1,km alka singh,a k singh,km alka singh,a k singh,0.5219887046236359,0.7575593,0.8603988603988603,0,0,5,0.2,0.82,0,1,1,0.8934219
arun kumar tiwari,a tiwari,1,arun kumar tiwari,a tiwari,arun kumar tiwari,a tiwari,0.7282933723871661,0.6926739,0.5730392156862746,0,0,9,0.25,0.86,1,1,1,0.89895767
md danish alam,m a danish,1,md danish alam,m a danish,md danish alam,m a danish,0.6638440900586777,0.558043,0.7942857142857143,0,0,7,0.2,0.83,0,1,1,0.89775467
sweta pandit,s pandit,1,sweta pandit,s pandit,sweta pandit,s pandit,0.6714316879266647,0.7782763,0.7875,0,0,4,0.3333333333333333,0.86,0,1,1,0.89895767
saif rahman,s rahman,1,saif rahman,s rahman,saif rahman,s rahman,0.6415319834608095,0.8475361,0.8056818181818183,0,0,3,0.3333333333333333,0.86,0,1,1,0.89895767
kundu prabodh kumar,p kundu,1,kundu prabodh kumar,p kundu,kundu prabodh kumar,p kundu,0.5947822848754738,0.69322884,0.6466165413533834,0,0,15,0.25,0.83,0,1,1,0.89895767
choudhary raj kumar,r choudhary,1,choudhary raj kumar,r choudhary,choudhary raj kumar,r choudhary,0.8269939394175704,0.722587,0.7081339712918661,0,0,12,0.25,0.9,0,1,1,0.89895767
narayan sri kumar,s narayan,1,narayan sri kumar,s narayan,narayan sri kumar,s narayan,0.7258529859101328,0.80227697,0.6198257080610022,0,0,12,0.25,0.88,0,1,1,0.89895767
md imran ansari,m ansari,1,md imran ansari,m ansari,md imran ansari,m ansari,0.6014165869622956,0.77269447,0.6853174603174604,0,0,7,0.25,0.86,1,1,1,0.89895767
singh braj kumar,b singh,1,singh braj kumar,b singh,singh braj kumar,b singh,0.550277501866989,0.8291702,0.6696428571428571,0,0,13,0.25,0.83,0,1,1,0.89277476
md ali khan,m a khan,1,md ali khan,m a khan,md ali khan,m a khan,0.5260395083578364,0.612321,0.9181818181818182,0,0,3,0.2,0.84,0,1,1,0.892784
hussain rayasat,riyasat hussain,1,hussain rayasat,riyasat hussain,hussain rayasat,riyasat hussain,0.8056885332436295,0.6867018,0.5015873015873016,0,0,12,0.3333333333333333,0.93,0,0,1,0.7413408
dipti verma,d verma,1,dipti verma,d verma,dipti verma,d verma,0.6091671090505115,0.6529225,0.8909090909090909,0,0,4,0.3333333333333333,0.83,1,1,1,0.89880055
singh ram deo,r d singh,1,singh ram deo,r d singh,singh ram deo,r d singh,0.5559158662752852,0.6428887,0.5427350427350427,0,0,12,0.2,0.82,0,1,1,0.8938899
neyaz ahmed,a neyaz,1,neyaz ahmed,a neyaz,neyaz ahmed,a neyaz,0.7961475916405045,0.68389356,0.735930735930736,0,0,8,0.3333333333333333,0.83,0,1,1,0.89895767
shiv kumar suman,s suman,1,shiv kumar suman,s suman,shiv kumar suman,s suman,0.6329650738190647,0.6606056,0.6755952380952381,0,0,9,0.25,0.83,0,1,1,0.89895767
lall brij,brij lal,1,lall brij,brij lal,lall brij,brij lal,0.8029587078327997,0.8884283,0.32407407407407407,0,0,8,0.3333333333333333,0.94,0,0,1,0.860107
sinha arun kumar,arun k sinha,1,sinha arun kumar,arun k sinha,sinha arun kumar,arun k sinha,0.8831632766070935,0.839621,0.7777777777777778,0,0,12,0.5,0.91,1,1,1,0.89895767
lohani krishna kumar,k lohani,1,lohani krishna kumar,k lohani,lohani krishna kumar,k lohani,0.704073560282109,0.7473234,0.6333333333333333,0,0,16,0.25,0.86,1,1,1,0.89895767
adil inam,inam aadil,1,adil inam,inam aadil,adil inam,inam aadil,0.7839125207291407,0.70156527,0.5518518518518518,0,0,9,0.3333333333333333,0.95,0,0,1,0.88654673
rahul kumar jha,k rahul,1,rahul kumar jha,k rahul,rahul kumar jha,k rahul,0.6680187506968013,0.8154593,0.6793650793650793,0,0,12,0.25,0.83,0,1,1,0.89895767
sania praveen,s praveen,1,sania praveen,s praveen,sania praveen,s praveen,0.7376255784647934,0.68061304,0.841025641025641,0,0,4,0.3333333333333333,0.88,0,1,1,0.89895767
singh iqbal,s iqbal,1,singh iqbal,s iqbal,singh iqbal,s iqbal,0.8325042159509713,0.8164593,0.848051948051948,0,0,4,0.3333333333333333,0.83,0,1,1,0.8989275
sumeet,sumeet kumar,1,sumeet,sumeet kumar,sumeet,sumeet kumar,0.888929783634381,0.62587315,0.9,0,0,6,0.5,1.0,0,0,1,0.76373917
vijay laxmi,v laxmi,1,vijay laxmi,v laxmi,vijay laxmi,v laxmi,0.7893987383522006,0.6999452,0.848051948051948,0,0,4,0.3333333333333333,0.83,1,1,1,0.8989275
mukherjee deb kumar,d mukherjee,1,mukherjee deb kumar,d mukherjee,mukherjee deb kumar,d mukherjee,0.794341993517182,0.838385,0.6784688995215311,0,0,12,0.25,0.9,0,1,1,0.89895767
singh ram lal,r l singh,1,singh ram lal,r l singh,singh ram lal,r l singh,0.6426900507882035,0.69294226,0.5427350427350427,0,0,12,0.2,0.82,0,1,1,0.8983663
sharma bhola,b sharma,1,sharma bhola,b sharma,sharma bhola,b sharma,0.5506511438740477,0.87559485,0.6765873015873017,0,0,8,0.3333333333333333,0.86,1,1,1,0.89503974
singh anjani kumar,anjani kumar siingh,1,singh anjani kumar,anjani kumar siingh,singh anjani kumar,anjani kumar siingh,0.7076808652181591,0.7837546,0.7409356725146199,0,0,13,0.5,0.97,1,0,1,0.8841986
sattar abdus,a sattar,1,sattar abdus,a sattar,sattar abdus,a sattar,0.6319125398083647,0.6850237,0.7222222222222222,0,0,8,0.3333333333333333,0.86,0,1,1,0.89895767
shree raman,s raman,1,shree raman,s raman,shree raman,s raman,0.5618953550906285,0.6795503,0.848051948051948,0,0,4,0.3333333333333333,0.83,0,1,1,0.8989275
